_id,banco,cae,cae_origen,date,dormitorios,escenario_financiamiento,estacionamiento,extractor,fuente,id_registro,integrante,monto,monto_financiado_uf,monto_pie_uf,periodo,pie,plazo_anios,region,timestamp,tipo_inmueble,tipo_interes,tipo_registro,titulo_proyecto,ubicacion_detalle,url_fuente,url_pagina_scrapeada
6a1e1cb7e7fe73afeef5bec0,referencia_cmf,4.339,,2026-06-01,2,,True,juan,,,,37932.0,,,,20.0,,Metropolitana,2026-06-01T23:57:38,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb7e7fe73afeef5befb,referencia_cmf,4.6045,,2026-06-01,2,,False,juan,,,,38002.0,,,,20.0,,Valparaiso,2026-06-01T23:57:55,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c0e9,referencia_cmf,4.1895,,2026-06-02,3,,False,juan,,,,38003.0,,,,20.0,,Valparaiso,2026-06-02T00:15:09,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c18f,referencia_cmf,4.3951,,2026-06-02,2,,True,juan,,,,38092.0,,,,20.0,,Biobio,2026-06-02T00:16:26,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb5e7fe73afeef5be12,referencia_cmf,4.1363,,2026-06-01,2,,True,juan,,,,38092.0,,,,20.0,,Metropolitana,2026-06-01T23:57:14,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1de,referencia_cmf,4.3877,,2026-06-02,2,,True,juan,,,,38462.0,,,,20.0,,Biobio,2026-06-02T00:16:51,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb7e7fe73afeef5bebb,referencia_cmf,4.3251,,2026-06-01,2,,True,juan,,,,38462.0,,,,20.0,,Metropolitana,2026-06-01T23:57:38,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1e8,referencia_cmf,4.1817,,2026-06-02,2,,True,juan,,,,39141.0,,,,20.0,,Biobio,2026-06-02T00:17:04,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c081,referencia_cmf,4.4668,,2026-06-02,2,,True,juan,,,,39141.0,,,,20.0,,Metropolitana,2026-06-02T00:14:23,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb7e7fe73afeef5bee2,referencia_cmf,4.6808,,2026-06-01,3,,True,juan,,,,39503.0,,,,20.0,,Valparaiso,2026-06-01T23:57:55,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1d3,referencia_cmf,4.6107,,2026-06-02,3,,True,juan,,,,39582.0,,,,20.0,,Biobio,2026-06-02T00:16:51,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5bea2,referencia_cmf,4.2466,,2026-06-01,3,,True,juan,,,,39582.0,,,,20.0,,Metropolitana,2026-06-01T23:57:38,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c114,referencia_cmf,4.6492,,2026-06-02,3,,False,juan,,,,40003.0,,,,20.0,,Valparaiso,2026-06-02T00:15:31,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c0aa,referencia_cmf,4.3333,,2026-06-02,3,,True,juan,,,,40371.0,,,,20.0,,Metropolitana,2026-06-02T00:14:38,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c1a6,referencia_cmf,4.2927,,2026-06-02,3,,True,juan,,,,40461.0,,,,20.0,,Biobio,2026-06-02T00:16:38,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be42,referencia_cmf,4.1832,,2026-06-01,3,,True,juan,,,,40461.0,,,,20.0,,Metropolitana,2026-06-01T23:57:27,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c0e1,referencia_cmf,4.1135,,2026-06-02,2,,False,juan,,,,41002.0,,,,20.0,,Valparaiso,2026-06-02T00:15:09,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c12d,referencia_cmf,4.5494,,2026-06-02,3,,True,juan,,,,41003.0,,,,20.0,,Valparaiso,2026-06-02T00:15:44,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c113,referencia_cmf,4.4155,,2026-06-02,2,,False,juan,,,,41142.0,,,,20.0,,Valparaiso,2026-06-02T00:15:20,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1d1,referencia_cmf,4.3893,,2026-06-02,3,,True,juan,,,,41922.0,,,,20.0,,Biobio,2026-06-02T00:16:51,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be9e,referencia_cmf,4.6771,,2026-06-01,3,,True,juan,,,,41922.0,,,,20.0,,Metropolitana,2026-06-01T23:57:38,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c10b,referencia_cmf,4.3342,,2026-06-02,1,,False,juan,,,,42001.0,,,,20.0,,Valparaiso,2026-06-02T00:15:20,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1d5,referencia_cmf,4.2075,,2026-06-02,3,,True,juan,,,,42603.0,,,,20.0,,Biobio,2026-06-02T00:16:51,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5bea6,referencia_cmf,4.537,,2026-06-01,3,,True,juan,,,,42603.0,,,,20.0,,Metropolitana,2026-06-01T23:57:38,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c13c,referencia_cmf,4.5818,,2026-06-02,2,,True,juan,,,,42902.0,,,,20.0,,Valparaiso,2026-06-02T00:15:44,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c121,referencia_cmf,4.3996,,2026-06-02,3,,False,juan,,,,43003.0,,,,20.0,,Valparaiso,2026-06-02T00:15:31,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c0f7,referencia_cmf,4.6579,,2026-06-02,4,,False,juan,,,,43004.0,,,,20.0,,Valparaiso,2026-06-02T00:15:09,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c20a,referencia_cmf,4.451,,2026-06-02,3,,True,juan,,,,43381.0,,,,20.0,,Biobio,2026-06-02T00:17:04,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c0a3,referencia_cmf,4.4733,,2026-06-02,3,,True,juan,,,,43381.0,,,,20.0,,Metropolitana,2026-06-02T00:14:23,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c0eb,referencia_cmf,4.4801,,2026-06-02,2,,False,juan,,,,43712.0,,,,20.0,,Valparaiso,2026-06-02T00:15:09,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1d9,referencia_cmf,4.0578,,2026-06-02,3,,True,juan,,,,44102.0,,,,20.0,,Biobio,2026-06-02T00:16:51,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb7e7fe73afeef5beaf,referencia_cmf,4.2529,,2026-06-01,3,,True,juan,,,,44102.0,,,,20.0,,Metropolitana,2026-06-01T23:57:38,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1dc,referencia_cmf,4.6272,,2026-06-02,3,,True,juan,,,,44772.0,,,,20.0,,Biobio,2026-06-02T00:16:51,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb7e7fe73afeef5beb7,referencia_cmf,4.2669,,2026-06-01,3,,False,juan,,,,44772.0,,,,20.0,,Metropolitana,2026-06-01T23:57:38,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c0de,referencia_cmf,4.433,,2026-06-02,3,,False,juan,,,,45003.0,,,,20.0,,Valparaiso,2026-06-02T00:14:54,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c0a8,referencia_cmf,4.3176,,2026-06-02,2,,True,juan,,,,45021.0,,,,20.0,,Metropolitana,2026-06-02T00:14:38,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c12f,referencia_cmf,3.9704,,2026-06-02,3,,False,juan,,,,45503.0,,,,20.0,,Valparaiso,2026-06-02T00:15:44,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c200,referencia_cmf,3.8737,,2026-06-02,2,,True,juan,,,,45622.0,,,,20.0,,Biobio,2026-06-02T00:17:04,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c099,referencia_cmf,4.0368,,2026-06-02,2,,True,juan,,,,45622.0,,,,20.0,,Metropolitana,2026-06-02T00:14:23,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c1a5,referencia_cmf,4.624,,2026-06-02,3,,True,juan,,,,46222.0,,,,20.0,,Biobio,2026-06-02T00:16:38,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be40,referencia_cmf,4.3714,,2026-06-01,3,,True,juan,,,,46222.0,,,,20.0,,Metropolitana,2026-06-01T23:57:27,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1fc,referencia_cmf,4.0383,,2026-06-02,4,,True,juan,,,,46902.0,,,,20.0,,Biobio,2026-06-02T00:17:04,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c095,referencia_cmf,4.5893,,2026-06-02,4,,True,juan,,,,46902.0,,,,20.0,,Metropolitana,2026-06-02T00:14:23,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c209,referencia_cmf,4.5444,,2026-06-02,3,,True,juan,,,,47021.0,,,,20.0,,Biobio,2026-06-02T00:17:04,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c0a2,referencia_cmf,4.3445,,2026-06-02,3,,True,juan,,,,47021.0,,,,20.0,,Metropolitana,2026-06-02T00:14:23,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1bd,referencia_cmf,4.3226,,2026-06-02,3,,True,juan,,,,47331.0,,,,20.0,,Biobio,2026-06-02T00:16:38,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be75,referencia_cmf,4.6765,,2026-06-01,3,,False,juan,,,,47331.0,,,,20.0,,Metropolitana,2026-06-01T23:57:27,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c11b,referencia_cmf,4.3568,,2026-06-02,3,,False,juan,,,,47503.0,,,,20.0,,Valparaiso,2026-06-02T00:15:31,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1d0,referencia_cmf,4.3698,,2026-06-02,3,,True,juan,,,,47702.0,,,,20.0,,Biobio,2026-06-02T00:16:51,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be9c,referencia_cmf,4.1961,,2026-06-01,3,,True,juan,,,,47702.0,,,,20.0,,Metropolitana,2026-06-01T23:57:38,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1f0,referencia_cmf,4.4907,,2026-06-02,3,,True,juan,,,,48132.0,,,,20.0,,Biobio,2026-06-02T00:17:04,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c089,referencia_cmf,4.3877,,2026-06-02,3,,True,juan,,,,48132.0,,,,20.0,,Metropolitana,2026-06-02T00:14:23,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c19e,referencia_cmf,4.388,,2026-06-02,3,,True,juan,,,,48401.0,,,,20.0,,Biobio,2026-06-02T00:16:26,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be31,referencia_cmf,4.0402,,2026-06-01,3,,False,juan,,,,48401.0,,,,20.0,,Metropolitana,2026-06-01T23:57:14,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c145,referencia_cmf,4.4955,,2026-06-02,2,,False,juan,,,,48502.0,,,,20.0,,Valparaiso,2026-06-02T00:15:57,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c11c,referencia_cmf,4.1524,,2026-06-02,3,,False,juan,,,,49003.0,,,,20.0,,Valparaiso,2026-06-02T00:15:31,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c11a,referencia_cmf,4.522,,2026-06-02,3,,False,juan,,,,49503.0,,,,20.0,,Valparaiso,2026-06-02T00:15:31,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c19a,referencia_cmf,4.4727,,2026-06-02,2,,True,juan,,,,49571.0,,,,20.0,,Biobio,2026-06-02T00:16:26,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb5e7fe73afeef5be28,referencia_cmf,4.3215,,2026-06-01,2,,True,juan,,,,49571.0,,,,20.0,,Metropolitana,2026-06-01T23:57:14,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c11e,referencia_cmf,4.1895,,2026-06-02,2,,False,juan,,,,49902.0,,,,20.0,,Valparaiso,2026-06-02T00:15:31,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb7e7fe73afeef5beff,referencia_cmf,4.3382,,2026-06-01,4,,False,juan,,,,50004.0,,,,20.0,,Valparaiso,2026-06-01T23:57:55,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c104,referencia_cmf,4.5851,,2026-06-02,2,,False,juan,,,,51002.0,,,,20.0,,Valparaiso,2026-06-02T00:15:20,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c12c,referencia_cmf,4.0735,,2026-06-02,3,,False,juan,,,,51003.0,,,,20.0,,Valparaiso,2026-06-02T00:15:44,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1b5,referencia_cmf,4.2938,,2026-06-02,3,,True,juan,,,,51512.0,,,,20.0,,Biobio,2026-06-02T00:16:38,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be65,referencia_cmf,4.2148,,2026-06-01,3,,True,juan,,,,51512.0,,,,20.0,,Metropolitana,2026-06-01T23:57:27,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1ca,referencia_cmf,4.2081,,2026-06-02,3,,True,juan,,,,51892.0,,,,20.0,,Biobio,2026-06-02T00:16:51,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be8f,referencia_cmf,4.3672,,2026-06-01,3,,False,juan,,,,51892.0,,,,20.0,,Metropolitana,2026-06-01T23:57:38,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c149,referencia_cmf,3.9222,,2026-06-02,3,,False,juan,,,,52633.0,,,,20.0,,Valparaiso,2026-06-02T00:15:57,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c0e7,referencia_cmf,4.65,,2026-06-02,2,,False,juan,,,,53002.0,,,,20.0,,Valparaiso,2026-06-02T00:15:09,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c0ec,referencia_cmf,4.368,,2026-06-02,3,,False,juan,,,,53003.0,,,,20.0,,Valparaiso,2026-06-02T00:15:09,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c0ae,referencia_cmf,4.26,,2026-06-02,2,,True,juan,,,,53181.0,,,,20.0,,Metropolitana,2026-06-02T00:14:38,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c0b6,referencia_cmf,4.3901,,2026-06-02,3,,True,juan,,,,53551.0,,,,20.0,,Metropolitana,2026-06-02T00:14:38,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c130,referencia_cmf,4.6527,,2026-06-02,3,,False,juan,,,,53803.0,,,,20.0,,Valparaiso,2026-06-02T00:15:44,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1b1,referencia_cmf,3.9262,,2026-06-02,3,,True,juan,,,,54051.0,,,,20.0,,Biobio,2026-06-02T00:16:38,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be5b,referencia_cmf,4.2379,,2026-06-01,3,,True,juan,,,,54051.0,,,,20.0,,Metropolitana,2026-06-01T23:57:27,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c0af,referencia_cmf,4.6423,,2026-06-02,3,,True,juan,,,,54231.0,,,,20.0,,Metropolitana,2026-06-02T00:14:38,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c0b4,referencia_cmf,4.3802,,2026-06-02,2,,True,juan,,,,54901.0,,,,20.0,,Metropolitana,2026-06-02T00:14:38,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1db,referencia_cmf,4.5871,,2026-06-02,3,,True,juan,,,,55002.0,,,,20.0,,Biobio,2026-06-02T00:16:51,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb7e7fe73afeef5beb4,referencia_cmf,4.2712,,2026-06-01,3,,True,juan,,,,55002.0,,,,20.0,,Metropolitana,2026-06-01T23:57:38,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb7e7fe73afeef5bee9,referencia_cmf,4.04,,2026-06-01,2,,False,juan,,,,55002.0,,,,20.0,,Valparaiso,2026-06-01T23:57:55,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c120,referencia_cmf,4.3446,,2026-06-02,3,,False,juan,,,,55003.0,,,,20.0,,Valparaiso,2026-06-02T00:15:31,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1c6,referencia_cmf,4.1046,,2026-06-02,2,,True,juan,,,,55902.0,,,,20.0,,Biobio,2026-06-02T00:16:38,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be88,referencia_cmf,4.4481,,2026-06-01,2,,True,juan,,,,55902.0,,,,20.0,,Metropolitana,2026-06-01T23:57:27,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1f8,referencia_cmf,4.1796,,2026-06-02,2,,True,juan,,,,56371.0,,,,20.0,,Biobio,2026-06-02T00:17:04,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c091,referencia_cmf,4.4917,,2026-06-02,2,,True,juan,,,,56371.0,,,,20.0,,Metropolitana,2026-06-02T00:14:23,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c1a3,referencia_cmf,4.3441,,2026-06-02,3,,True,juan,,,,56992.0,,,,20.0,,Biobio,2026-06-02T00:16:26,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be3c,referencia_cmf,4.1262,,2026-06-01,3,,True,juan,,,,56992.0,,,,20.0,,Metropolitana,2026-06-01T23:57:14,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c190,referencia_cmf,4.1951,,2026-06-02,3,,True,juan,,,,57502.0,,,,20.0,,Biobio,2026-06-02T00:16:26,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e1cb5e7fe73afeef5be14,referencia_cmf,4.1554,,2026-06-01,3,,True,juan,,,,57502.0,,,,20.0,,Metropolitana,2026-06-01T23:57:14,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1ef,referencia_cmf,4.238,,2026-06-02,2,,True,juan,,,,57561.0,,,,20.0,,Biobio,2026-06-02T00:17:04,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c088,referencia_cmf,4.1096,,2026-06-02,2,,True,juan,,,,57561.0,,,,20.0,,Metropolitana,2026-06-02T00:14:23,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c1aa,referencia_cmf,4.3241,,2026-06-02,2,,True,juan,,,,58001.0,,,,20.0,,Biobio,2026-06-02T00:16:38,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be4b,referencia_cmf,4.4277,,2026-06-01,2,,True,juan,,,,58001.0,,,,20.0,,Metropolitana,2026-06-01T23:57:27,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c133,referencia_cmf,4.1969,,2026-06-02,3,,False,juan,,,,58003.0,,,,20.0,,Valparaiso,2026-06-02T00:15:44,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c1ea,referencia_cmf,4.1668,,2026-06-02,3,,True,juan,,,,58302.0,,,,20.0,,Biobio,2026-06-02T00:17:04,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c083,referencia_cmf,4.4913,,2026-06-02,3,,True,juan,,,,58302.0,,,,20.0,,Metropolitana,2026-06-02T00:14:23,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb7e7fe73afeef5bef3,referencia_cmf,4.4356,,2026-06-01,2,,False,juan,,,,58502.0,,,,20.0,,Valparaiso,2026-06-01T23:57:55,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c13b,referencia_cmf,4.3998,,2026-06-02,3,,False,juan,,,,58703.0,,,,20.0,,Valparaiso,2026-06-02T00:15:44,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e211ae7fe73afeef5c207,referencia_cmf,4.076,,2026-06-02,3,,True,juan,,,,59901.0,,,,20.0,,Biobio,2026-06-02T00:17:04,departamento,variable,,,,https://www.portalinmobiliario.com,
6a1e2118e7fe73afeef5c0a0,referencia_cmf,4.3065,,2026-06-02,3,,True,juan,,,,59901.0,,,,20.0,,Metropolitana,2026-06-02T00:14:23,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c1a0,referencia_cmf,4.113,,2026-06-02,3,,True,juan,,,,59902.0,,,,20.0,,Biobio,2026-06-02T00:16:26,departamento,mixta,,,,https://www.portalinmobiliario.com,
6a1e1cb6e7fe73afeef5be35,referencia_cmf,4.2609,,2026-06-01,3,,True,juan,,,,59902.0,,,,20.0,,Metropolitana,2026-06-01T23:57:14,departamento,fija,,,,https://www.portalinmobiliario.com,
6a1e2119e7fe73afeef5c116,referencia_cmf,4.257,,2026-06-02,2,,False,juan,,,,59902.0,,,,20.0,,Valparaiso,2026-06-02T00:15:31,departamento,fija,,,,https://www.portalinmobiliario.com,
